conv_id,user_id,conv_date,conv_day,market,revenue
conv_id_5979,user_id_58673,18-07-2021,Sunday,DE,71.26
conv_id_10677,user_id_1049701,18-07-2021,Sunday,DE,27.9
conv_id_5404,user_id_24786,18-07-2021,Sunday,DE,139.17
conv_id_864,user_id_922896,18-07-2021,Sunday,DE,43.7
conv_id_834,user_id_640753,18-07-2021,Sunday,NL,33.89
conv_id_11405,user_id_561727,18-07-2021,Sunday,DE,39
conv_id_2669,user_id_292736,18-07-2021,Sunday,DE,27.9
conv_id_3067,user_id_629589,18-07-2021,Sunday,DE,55.13
conv_id_13758,user_id_257845,18-07-2021,Sunday,DE,37.65
conv_id_10630,user_id_760194,18-07-2021,Sunday,DE,43.7
conv_id_16530,user_id_211608,18-07-2021,Sunday,DE,62.53
conv_id_614,user_id_616942,18-07-2021,Sunday,DE,58.49
conv_id_5276,user_id_635702,18-07-2021,Sunday,BE,56.2
conv_id_15447,user_id_181703,18-07-2021,Sunday,BE,36.53
conv_id_4,user_id_603158,18-07-2021,Sunday,DE,0
conv_id_321,user_id_1102168,18-07-2021,Sunday,DE,58.49
conv_id_11378,user_id_1122206,18-07-2021,Sunday,DE,34.63
conv_id_3163,user_id_380588,18-07-2021,Sunday,DE,36.98
conv_id_362,user_id_971947,18-07-2021,Sunday,NL,79.34
conv_id_9246,user_id_662647,18-07-2021,Sunday,NL,11.98
conv_id_3442,user_id_581266,18-07-2021,Sunday,DE,26.18
conv_id_782,user_id_261455,18-07-2021,Sunday,DE,26.83
conv_id_7823,user_id_1082596,18-07-2021,Sunday,AT,8.33
conv_id_3119,user_id_300973,18-07-2021,Sunday,DE,45.72
conv_id_13792,user_id_263334,18-07-2021,Sunday,DE,67.91
conv_id_12910,user_id_741747,18-07-2021,Sunday,NL,53.72
conv_id_3828,user_id_252753,18-07-2021,Sunday,DE,57.82
conv_id_1991,user_id_533211,18-07-2021,Sunday,AT,16.4
conv_id_4590,user_id_163459,18-07-2021,Sunday,DE,45.71
conv_id_6152,user_id_28597,18-07-2021,Sunday,DE,45.72
conv_id_4296,user_id_990792,18-07-2021,Sunday,NL,38.02
conv_id_11710,user_id_212387,18-07-2021,Sunday,DE,49.08
conv_id_3410,user_id_153529,18-07-2021,Sunday,NL,44.83
conv_id_15658,user_id_1017667,18-07-2021,Sunday,DE,82.01
conv_id_15762,user_id_233441,18-07-2021,Sunday,DE,55.14
conv_id_2293,user_id_1146224,18-07-2021,Sunday,DE,83.37
conv_id_2800,user_id_333909,18-07-2021,Sunday,DE,34.28
conv_id_2353,user_id_449627,18-07-2021,Sunday,DE,41.68
conv_id_4209,user_id_488127,18-07-2021,Sunday,DE,57.82
conv_id_6855,user_id_1111274,18-07-2021,Sunday,NL,80.09
conv_id_7763,user_id_442248,18-07-2021,Sunday,DE,53.79
conv_id_11693,user_id_317502,18-07-2021,Sunday,DE,59.16
conv_id_10485,user_id_723064,18-07-2021,Sunday,DE,21.98
conv_id_4840,user_id_488127,18-07-2021,Sunday,DE,57.82
conv_id_6831,user_id_813740,18-07-2021,Sunday,NL,16.53
conv_id_16597,user_id_409620,18-07-2021,Sunday,DE,75.3
conv_id_16490,user_id_1046017,18-07-2021,Sunday,DE,57.48
conv_id_2210,user_id_1121683,18-07-2021,Sunday,AT,40.01
conv_id_6419,user_id_551640,18-07-2021,Sunday,DE,38.99
conv_id_10532,user_id_980502,18-07-2021,Sunday,DE,60.88
conv_id_15204,user_id_721377,18-07-2021,Sunday,NL,52.27
conv_id_13597,user_id_531625,18-07-2021,Sunday,DE,75.97
conv_id_15777,user_id_232335,18-07-2021,Sunday,DE,43.53
conv_id_429,user_id_8752,18-07-2021,Sunday,NL,76.65
conv_id_4440,user_id_514756,18-07-2021,Sunday,NL,39.67
conv_id_6528,user_id_280073,18-07-2021,Sunday,NL,39.67
conv_id_14236,user_id_284021,18-07-2021,Sunday,DE,72.61
conv_id_5995,user_id_254977,18-07-2021,Sunday,DE,88.74
conv_id_16637,user_id_1060672,18-07-2021,Sunday,DE,46.13
conv_id_13830,user_id_265265,18-07-2021,Sunday,DE,102.18
conv_id_15879,user_id_237661,18-07-2021,Sunday,FR,8.34
conv_id_8479,user_id_1141969,18-07-2021,Sunday,DE,69.24
conv_id_11618,user_id_864181,18-07-2021,Sunday,DE,51.1
conv_id_3595,user_id_363211,18-07-2021,Sunday,DE,62.52
conv_id_14712,user_id_893242,18-07-2021,Sunday,NL,17.76
conv_id_5597,user_id_46617,18-07-2021,Sunday,NL,50.62
conv_id_16279,user_id_953843,18-07-2021,Sunday,AT,51.77
conv_id_9066,user_id_1044257,18-07-2021,Sunday,NL,27.06
conv_id_404,user_id_1139251,18-07-2021,Sunday,DE,44.37
conv_id_12997,user_id_1083841,18-07-2021,Sunday,AT,52.46
conv_id_15099,user_id_250215,18-07-2021,Sunday,DE,56.3
conv_id_4753,user_id_161464,18-07-2021,Sunday,FR,45.33
conv_id_3316,user_id_939455,18-07-2021,Sunday,IE,126.46
conv_id_483,user_id_458546,18-07-2021,Sunday,NL,71.9
conv_id_8396,user_id_1005599,18-07-2021,Sunday,DE,25.71
conv_id_9121,user_id_1013448,18-07-2021,Sunday,DE,35.63
conv_id_1662,user_id_1100333,18-07-2021,Sunday,DE,102.86
conv_id_5539,user_id_1126337,18-07-2021,Sunday,AT,67.25
conv_id_3605,user_id_1014901,18-07-2021,Sunday,NL,31.9
conv_id_13508,user_id_399532,18-07-2021,Sunday,DE,45.71
conv_id_2199,user_id_32549,18-07-2021,Sunday,NL,33.1
conv_id_14613,user_id_291380,18-07-2021,Sunday,DE,111.6
conv_id_6746,user_id_761730,18-07-2021,Sunday,DE,67.73
conv_id_15832,user_id_1148942,18-07-2021,Sunday,DE,187.57
conv_id_7490,user_id_1068255,18-07-2021,Sunday,FR,43.21
conv_id_13504,user_id_109433,18-07-2021,Sunday,AT,81.34
conv_id_14260,user_id_310344,18-07-2021,Sunday,FR,8.34
conv_id_3209,user_id_754042,18-07-2021,Sunday,DE,40.34
conv_id_13080,user_id_103959,18-07-2021,Sunday,FR,104.13
conv_id_3255,user_id_877051,18-07-2021,Sunday,DE,0
conv_id_14092,user_id_1149722,18-07-2021,Sunday,NL,8.26
conv_id_3804,user_id_498690,18-07-2021,Sunday,DE,21.98
conv_id_3802,user_id_475733,18-07-2021,Sunday,NL,33.72
conv_id_10221,user_id_853365,18-07-2021,Sunday,DE,145.87
conv_id_12384,user_id_843120,18-07-2021,Sunday,DE,27.9
conv_id_7483,user_id_351524,18-07-2021,Sunday,DE,8.4
conv_id_4252,user_id_372705,18-07-2021,Sunday,DE,45.72
conv_id_16248,user_id_349384,18-07-2021,Sunday,NL,42.15
conv_id_1248,user_id_203002,18-07-2021,Sunday,DE,53.1
conv_id_10172,user_id_724178,18-07-2021,Sunday,NL,42.84
conv_id_3452,user_id_404784,18-07-2021,Sunday,BE,55.37
conv_id_6418,user_id_1114370,18-07-2021,Sunday,DE,43.02
conv_id_9464,user_id_51714,18-07-2021,Sunday,AT,57.82
conv_id_15631,user_id_1107044,18-07-2021,Sunday,NL,94.8
conv_id_4267,user_id_685063,18-07-2021,Sunday,DE,0
conv_id_11020,user_id_750131,18-07-2021,Sunday,DE,39
conv_id_16972,user_id_376000,18-07-2021,Sunday,NL,54.8
conv_id_10246,user_id_369292,18-07-2021,Sunday,DE,52.44
conv_id_14359,user_id_986475,18-07-2021,Sunday,DE,45.71
conv_id_4554,user_id_1031998,18-07-2021,Sunday,NL,28.1
conv_id_7151,user_id_727556,18-07-2021,Sunday,NL,90.4
conv_id_8622,user_id_738277,18-07-2021,Sunday,DE,28.86
conv_id_9260,user_id_285725,18-07-2021,Sunday,DE,36.14
conv_id_2771,user_id_976390,18-07-2021,Sunday,NL,96.91
conv_id_4665,user_id_1017500,18-07-2021,Sunday,NL,107.48
conv_id_908,user_id_884177,18-07-2021,Sunday,DE,47.73
conv_id_4634,user_id_779415,18-07-2021,Sunday,DE,49.08
conv_id_3131,user_id_959821,18-07-2021,Sunday,DE,16.09
conv_id_9746,user_id_532141,18-07-2021,Sunday,DE,21.47
conv_id_16407,user_id_89865,18-07-2021,Sunday,DE,36.97
conv_id_1695,user_id_1073915,18-07-2021,Sunday,DE,119.65
conv_id_16371,user_id_1148952,18-07-2021,Sunday,NL,37.19
conv_id_4251,user_id_877370,18-07-2021,Sunday,DE,82.69
conv_id_13861,user_id_789813,18-07-2021,Sunday,DE,0
conv_id_5107,user_id_633858,18-07-2021,Sunday,DE,49.08
conv_id_1041,user_id_1015268,18-07-2021,Sunday,NL,28.18
conv_id_3657,user_id_682278,18-07-2021,Sunday,DE,61.85
conv_id_9962,user_id_168090,18-07-2021,Sunday,DE,126.22
conv_id_17105,user_id_165077,18-07-2021,Sunday,NL,146.98
conv_id_6899,user_id_770659,18-07-2021,Sunday,DE,99.51
conv_id_7857,user_id_630715,18-07-2021,Sunday,DE,41.68
conv_id_14886,user_id_899947,18-07-2021,Sunday,NL,26.86
conv_id_9009,user_id_244618,18-07-2021,Sunday,DE,43.7
conv_id_9777,user_id_90793,18-07-2021,Sunday,NL,57.6
conv_id_2629,user_id_408171,18-07-2021,Sunday,DE,49.74
conv_id_11430,user_id_65745,18-07-2021,Sunday,FR,16.66
conv_id_6686,user_id_577784,18-07-2021,Sunday,DE,39
conv_id_13343,user_id_1001506,18-07-2021,Sunday,DE,45.72
conv_id_8305,user_id_769256,18-07-2021,Sunday,DE,48.41
conv_id_2202,user_id_1119198,18-07-2021,Sunday,NL,79.83
conv_id_8749,user_id_950801,18-07-2021,Sunday,DE,133.78
conv_id_14994,user_id_734922,18-07-2021,Sunday,NL,25.78
conv_id_5084,user_id_848027,18-07-2021,Sunday,DE,154.53
conv_id_16544,user_id_353447,18-07-2021,Sunday,DE,92.77
conv_id_14428,user_id_829854,18-07-2021,Sunday,DE,65.54
conv_id_1045,user_id_226609,18-07-2021,Sunday,NL,19.42
conv_id_14224,user_id_624509,18-07-2021,Sunday,BE,114.37
conv_id_5479,user_id_1008246,18-07-2021,Sunday,DE,63.87
conv_id_16676,user_id_965657,18-07-2021,Sunday,DE,64.54
conv_id_3071,user_id_678565,18-07-2021,Sunday,DE,65.89
conv_id_10929,user_id_1005014,18-07-2021,Sunday,DE,46.39
conv_id_14384,user_id_548827,18-07-2021,Sunday,NL,80.08
conv_id_10959,user_id_866710,18-07-2021,Sunday,DE,51.76
conv_id_10802,user_id_746804,18-07-2021,Sunday,NL,68.51
conv_id_984,user_id_355220,18-07-2021,Sunday,DE,82.02
conv_id_9043,user_id_620182,18-07-2021,Sunday,DE,63.87
conv_id_14293,user_id_579053,18-07-2021,Sunday,DE,27.06
conv_id_10521,user_id_523852,18-07-2021,Sunday,DE,59.16
conv_id_16845,user_id_663071,18-07-2021,Sunday,DE,45.05
conv_id_11313,user_id_1100961,18-07-2021,Sunday,DK,647.6
conv_id_10624,user_id_755918,18-07-2021,Sunday,DE,8.4
conv_id_17270,user_id_518106,18-07-2021,Sunday,NL,62.51
conv_id_7560,user_id_419930,18-07-2021,Sunday,AT,80.02
conv_id_6776,user_id_979407,18-07-2021,Sunday,DE,49.08
conv_id_3943,user_id_742095,18-07-2021,Sunday,DE,36.31
conv_id_9482,user_id_1064714,18-07-2021,Sunday,IE,124.41
conv_id_13284,user_id_163222,18-07-2021,Sunday,DE,31.56
conv_id_11685,user_id_749592,18-07-2021,Sunday,AT,21.44
conv_id_13110,user_id_62130,18-07-2021,Sunday,DE,88.57
conv_id_15778,user_id_844921,18-07-2021,Sunday,DE,8.4
conv_id_487,user_id_198104,18-07-2021,Sunday,DE,67.94
conv_id_17210,user_id_1039306,18-07-2021,Sunday,DE,35.64
conv_id_13465,user_id_265265,18-07-2021,Sunday,DE,38.99
conv_id_3290,user_id_674265,18-07-2021,Sunday,NL,40.49
conv_id_6388,user_id_115417,18-07-2021,Sunday,FR,8.34
conv_id_1886,user_id_515491,18-07-2021,Sunday,NL,49.08
conv_id_8053,user_id_911452,18-07-2021,Sunday,DE,36.31
conv_id_8528,user_id_527982,18-07-2021,Sunday,NL,58.55
conv_id_16204,user_id_1094208,18-07-2021,Sunday,NL,48.02
conv_id_11936,user_id_209616,18-07-2021,Sunday,NL,56.29
conv_id_16649,user_id_853037,18-07-2021,Sunday,DE,123.03
conv_id_15045,user_id_623142,18-07-2021,Sunday,DE,38.99
conv_id_2352,user_id_1065090,18-07-2021,Sunday,DE,29.03
conv_id_14321,user_id_388463,18-07-2021,Sunday,NL,34.21
conv_id_17026,user_id_925462,18-07-2021,Sunday,DE,57.81
conv_id_9642,user_id_880085,18-07-2021,Sunday,NL,47.11
conv_id_15670,user_id_988493,18-07-2021,Sunday,DE,24.58
conv_id_10645,user_id_1086133,18-07-2021,Sunday,DE,97.49
conv_id_8221,user_id_266808,18-07-2021,Sunday,NL,52.07
conv_id_589,user_id_981924,18-07-2021,Sunday,DE,25.71
conv_id_11483,user_id_242238,18-07-2021,Sunday,DE,45.71
conv_id_5003,user_id_902466,18-07-2021,Sunday,FR,8.34
conv_id_7175,user_id_279016,18-07-2021,Sunday,DE,45.72
conv_id_15466,user_id_609535,18-07-2021,Sunday,DE,43.69
conv_id_10038,user_id_1140877,18-07-2021,Sunday,DE,91.43
conv_id_1663,user_id_63330,18-07-2021,Sunday,NL,82.39
conv_id_5002,user_id_408997,18-07-2021,Sunday,NL,45.25
conv_id_10496,user_id_391947,18-07-2021,Sunday,DE,116.98
conv_id_4264,user_id_903382,18-07-2021,Sunday,NL,33.06
conv_id_11917,user_id_229087,18-07-2021,Sunday,FR,58
conv_id_11973,user_id_915510,18-07-2021,Sunday,DE,39
conv_id_5711,user_id_388409,18-07-2021,Sunday,NL,42.85
conv_id_13221,user_id_804822,18-07-2021,Sunday,DE,29.03
conv_id_15876,user_id_453959,18-07-2021,Sunday,NL,114.75
conv_id_11184,user_id_5452,18-07-2021,Sunday,DE,77.99
conv_id_2289,user_id_912149,18-07-2021,Sunday,BE,88.27
conv_id_3160,user_id_608041,18-07-2021,Sunday,DE,54.28
conv_id_7879,user_id_584710,18-07-2021,Sunday,DE,139.83
conv_id_9152,user_id_405069,18-07-2021,Sunday,DE,75.96
conv_id_3416,user_id_1113757,18-07-2021,Sunday,DE,43.7
conv_id_9887,user_id_520911,18-07-2021,Sunday,DE,121.01
conv_id_5241,user_id_17093,18-07-2021,Sunday,AT,61.17
conv_id_7152,user_id_444658,18-07-2021,Sunday,DE,36.3
conv_id_10973,user_id_191088,18-07-2021,Sunday,DE,36.98
conv_id_8377,user_id_825543,18-07-2021,Sunday,DE,49.08
conv_id_12087,user_id_656194,18-07-2021,Sunday,DE,69.29
conv_id_7213,user_id_439502,18-07-2021,Sunday,AT,46.4
conv_id_13971,user_id_422711,18-07-2021,Sunday,DE,49.08
conv_id_12284,user_id_241653,18-07-2021,Sunday,DE,217.13
conv_id_2825,user_id_1059130,18-07-2021,Sunday,DE,49.75
conv_id_6328,user_id_366288,18-07-2021,Sunday,DE,116.3
conv_id_2935,user_id_135130,18-07-2021,Sunday,NL,8.26
conv_id_10530,user_id_1141269,18-07-2021,Sunday,DE,72.31
conv_id_12094,user_id_1108826,18-07-2021,Sunday,DE,53.12
conv_id_14229,user_id_131311,18-07-2021,Sunday,DE,65.21
conv_id_2791,user_id_2613,18-07-2021,Sunday,NL,58.63
conv_id_768,user_id_310781,18-07-2021,Sunday,DE,43.7
conv_id_7731,user_id_631251,18-07-2021,Sunday,DE,38.32
conv_id_9528,user_id_764044,18-07-2021,Sunday,DE,29.03
conv_id_3565,user_id_865649,18-07-2021,Sunday,DE,34.28
conv_id_14324,user_id_1012930,18-07-2021,Sunday,DE,51.76
conv_id_10237,user_id_605989,18-07-2021,Sunday,NL,41.82
conv_id_7038,user_id_615738,18-07-2021,Sunday,NL,56.66
conv_id_1934,user_id_408108,18-07-2021,Sunday,NL,94.37
conv_id_5815,user_id_110530,18-07-2021,Sunday,NL,23.97
conv_id_8158,user_id_968562,18-07-2021,Sunday,DE,55.14
conv_id_1282,user_id_1037060,18-07-2021,Sunday,DE,40.34
conv_id_14507,user_id_222218,18-07-2021,Sunday,FR,67.66
conv_id_2193,user_id_438807,18-07-2021,Sunday,AT,35.64
conv_id_4854,user_id_488047,18-07-2021,Sunday,DE,57.82
conv_id_12280,user_id_791044,18-07-2021,Sunday,DE,68.58
conv_id_10124,user_id_508442,18-07-2021,Sunday,DE,41.68
conv_id_15349,user_id_905236,18-07-2021,Sunday,FR,8.34
conv_id_6428,user_id_529717,18-07-2021,Sunday,NL,35.12
conv_id_9735,user_id_941885,18-07-2021,Sunday,NL,73.05
conv_id_472,user_id_447811,18-07-2021,Sunday,NL,35.12
conv_id_5465,user_id_989374,18-07-2021,Sunday,AT,111.61
conv_id_8727,user_id_738726,18-07-2021,Sunday,NL,30.16
conv_id_15738,user_id_1043614,18-07-2021,Sunday,NL,27.68
conv_id_10208,user_id_695679,18-07-2021,Sunday,NL,8.26
conv_id_10176,user_id_192533,18-07-2021,Sunday,DE,39
conv_id_17206,user_id_455425,18-07-2021,Sunday,DE,27.9
conv_id_330,user_id_917302,18-07-2021,Sunday,AT,44.37
conv_id_17000,user_id_318625,18-07-2021,Sunday,DE,71.27
conv_id_14013,user_id_149721,18-07-2021,Sunday,FR,32.5
conv_id_3191,user_id_323394,18-07-2021,Sunday,DE,60.51
conv_id_1676,user_id_1083285,18-07-2021,Sunday,DE,67.9
conv_id_12140,user_id_1142006,18-07-2021,Sunday,NL,84.82
conv_id_8668,user_id_576717,18-07-2021,Sunday,DE,108.23
conv_id_7064,user_id_700681,18-07-2021,Sunday,AT,49.06
conv_id_12412,user_id_747883,18-07-2021,Sunday,NL,93.18
conv_id_13623,user_id_229083,18-07-2021,Sunday,BE,41.27
conv_id_9544,user_id_392865,18-07-2021,Sunday,DE,48.41
conv_id_5583,user_id_550048,18-07-2021,Sunday,DE,29.03
conv_id_1922,user_id_677999,18-07-2021,Sunday,DE,44.37
conv_id_8415,user_id_815772,18-07-2021,Sunday,DE,37.65
conv_id_13399,user_id_977059,18-07-2021,Sunday,NL,53.38
conv_id_7515,user_id_474106,18-07-2021,Sunday,DE,69.08
conv_id_16975,user_id_458884,18-07-2021,Sunday,DE,117.65
conv_id_8400,user_id_487286,18-07-2021,Sunday,FR,8.34
conv_id_8203,user_id_1056627,18-07-2021,Sunday,DE,70.58
conv_id_3286,user_id_413005,18-07-2021,Sunday,DE,88.74
conv_id_15491,user_id_681473,18-07-2021,Sunday,DE,36.97
conv_id_873,user_id_944355,18-07-2021,Sunday,DE,79.33
conv_id_9376,user_id_883128,18-07-2021,Sunday,DE,123.03
conv_id_5865,user_id_69211,18-07-2021,Sunday,NL,34.62
conv_id_12663,user_id_889261,18-07-2021,Sunday,DE,34.29
conv_id_15199,user_id_1136013,18-07-2021,Sunday,NL,250.76
conv_id_2697,user_id_1108728,18-07-2021,Sunday,NL,30.99
conv_id_14865,user_id_1056627,18-07-2021,Sunday,DE,45.04
conv_id_1682,user_id_1096200,18-07-2021,Sunday,DE,46.43
conv_id_9478,user_id_648761,18-07-2021,Sunday,DE,0
conv_id_17136,user_id_1120404,18-07-2021,Sunday,DE,63.87
conv_id_6785,user_id_358966,18-07-2021,Sunday,FR,94.83
conv_id_13893,user_id_454794,18-07-2021,Sunday,DK,420.24
conv_id_7495,user_id_994321,18-07-2021,Sunday,NL,23.97
conv_id_9967,user_id_1027188,18-07-2021,Sunday,DE,43.02
conv_id_183,user_id_449069,18-07-2021,Sunday,DE,81.35
conv_id_8251,user_id_713483,18-07-2021,Sunday,DE,75.97
conv_id_13826,user_id_194122,18-07-2021,Sunday,DE,27.52
conv_id_12844,user_id_225863,18-07-2021,Sunday,FR,39.04
conv_id_3353,user_id_495307,18-07-2021,Sunday,DE,60.51
conv_id_1639,user_id_630626,18-07-2021,Sunday,DE,93.45
conv_id_13769,user_id_1094476,18-07-2021,Sunday,DE,71.26
conv_id_10018,user_id_482543,18-07-2021,Sunday,NL,8.26
conv_id_3585,user_id_36549,18-07-2021,Sunday,DE,67.9
conv_id_1869,user_id_934229,18-07-2021,Sunday,NL,104.5
conv_id_14683,user_id_764965,18-07-2021,Sunday,DE,43.69
conv_id_9655,user_id_821035,18-07-2021,Sunday,DE,68.57
conv_id_10003,user_id_210478,18-07-2021,Sunday,AT,13.12
conv_id_10955,user_id_312300,18-07-2021,Sunday,DE,99.5
conv_id_15817,user_id_1098105,18-07-2021,Sunday,NL,24.38
conv_id_3902,user_id_894865,18-07-2021,Sunday,NL,90.91
conv_id_6305,user_id_1088654,18-07-2021,Sunday,NL,32.02
conv_id_16427,user_id_649296,18-07-2021,Sunday,DE,121.69
conv_id_9753,user_id_534484,18-07-2021,Sunday,DE,70.59
conv_id_16518,user_id_888909,18-07-2021,Sunday,DE,65.21
conv_id_11269,user_id_17476,18-07-2021,Sunday,DE,51.1
conv_id_14069,user_id_1041550,18-07-2021,Sunday,AT,90.77
conv_id_6273,user_id_353770,18-07-2021,Sunday,DE,44.36
conv_id_6146,user_id_1078015,18-07-2021,Sunday,DE,45.72
conv_id_1330,user_id_229143,18-07-2021,Sunday,DE,52.44
conv_id_10384,user_id_513845,18-07-2021,Sunday,FR,29.12
conv_id_15004,user_id_1055779,18-07-2021,Sunday,NL,43.3
conv_id_2308,user_id_712200,18-07-2021,Sunday,BE,91.32
conv_id_4490,user_id_362385,18-07-2021,Sunday,AT,62.54
conv_id_5212,user_id_900677,18-07-2021,Sunday,AT,38.99
conv_id_17117,user_id_658285,18-07-2021,Sunday,NL,19.74
conv_id_6808,user_id_1047341,18-07-2021,Sunday,DE,119.67
conv_id_13104,user_id_363136,18-07-2021,Sunday,DE,37.64
conv_id_4585,user_id_1179,18-07-2021,Sunday,DK,87.2
conv_id_10259,user_id_1046139,18-07-2021,Sunday,DE,44.37
conv_id_13843,user_id_1073572,18-07-2021,Sunday,DE,50.41
conv_id_194,user_id_943142,18-07-2021,Sunday,DE,24.83
conv_id_7163,user_id_796697,18-07-2021,Sunday,DE,60.51
conv_id_9667,user_id_684838,18-07-2021,Sunday,DE,36.96
conv_id_1874,user_id_868928,18-07-2021,Sunday,NL,45.66
conv_id_16819,user_id_969444,18-07-2021,Sunday,FR,27.67
conv_id_10572,user_id_613649,18-07-2021,Sunday,DE,38.32
conv_id_2085,user_id_309004,18-07-2021,Sunday,DE,26.18
conv_id_11513,user_id_99270,18-07-2021,Sunday,DE,78.66
conv_id_10187,user_id_776834,18-07-2021,Sunday,BE,35.9
conv_id_12746,user_id_206866,18-07-2021,Sunday,BE,43.8
conv_id_6516,user_id_683389,18-07-2021,Sunday,DE,12.39
conv_id_1040,user_id_741525,18-07-2021,Sunday,DE,43.7
conv_id_14893,user_id_214443,18-07-2021,Sunday,NL,53.72
conv_id_5390,user_id_336382,18-07-2021,Sunday,DE,153.96
conv_id_1087,user_id_851558,18-07-2021,Sunday,BE,56.2
conv_id_6972,user_id_614096,18-07-2021,Sunday,DE,51.76
conv_id_16823,user_id_565779,18-07-2021,Sunday,DE,81.34
conv_id_3114,user_id_657507,18-07-2021,Sunday,DE,58.47
conv_id_15730,user_id_386044,18-07-2021,Sunday,FR,28.33
conv_id_1735,user_id_334537,18-07-2021,Sunday,NL,22.72
conv_id_11740,user_id_139687,18-07-2021,Sunday,DE,0
conv_id_13294,user_id_466378,18-07-2021,Sunday,FR,70.83
conv_id_8492,user_id_144758,18-07-2021,Sunday,BE,25.21
conv_id_12419,user_id_865315,18-07-2021,Sunday,DE,146.55
conv_id_10837,user_id_741495,18-07-2021,Sunday,AT,104.2
conv_id_6035,user_id_734143,18-07-2021,Sunday,AT,137.15
conv_id_1404,user_id_437423,18-07-2021,Sunday,AT,71.25
conv_id_4173,user_id_921588,18-07-2021,Sunday,DE,66.56
conv_id_11561,user_id_53096,18-07-2021,Sunday,NL,52.23
conv_id_17138,user_id_610824,18-07-2021,Sunday,BE,47.93
conv_id_9737,user_id_707632,18-07-2021,Sunday,NL,43.3
conv_id_6877,user_id_1097998,18-07-2021,Sunday,DE,143.2
conv_id_15919,user_id_1047731,18-07-2021,Sunday,NL,100.83
conv_id_7082,user_id_646829,18-07-2021,Sunday,DE,45.72
conv_id_12822,user_id_781493,18-07-2021,Sunday,DE,61.86
conv_id_14694,user_id_194869,18-07-2021,Sunday,NL,63.93
conv_id_11342,user_id_593472,18-07-2021,Sunday,DE,67.9
conv_id_9075,user_id_227040,18-07-2021,Sunday,DE,59.84
conv_id_11984,user_id_949609,18-07-2021,Sunday,NL,98.35
conv_id_13577,user_id_747650,18-07-2021,Sunday,AT,80.01
conv_id_13473,user_id_893184,18-07-2021,Sunday,DE,46.43
conv_id_15970,user_id_996020,18-07-2021,Sunday,AT,80
conv_id_640,user_id_969387,18-07-2021,Sunday,NL,37.81
conv_id_13340,user_id_806397,18-07-2021,Sunday,DE,51.76
conv_id_3039,user_id_58842,18-07-2021,Sunday,NL,97.07
conv_id_5161,user_id_798682,18-07-2021,Sunday,NL,36.73
conv_id_1651,user_id_417091,18-07-2021,Sunday,DE,67.23
conv_id_13692,user_id_314366,18-07-2021,Sunday,NL,63.63
conv_id_13163,user_id_383325,18-07-2021,Sunday,DE,39
conv_id_7788,user_id_668302,18-07-2021,Sunday,DE,17.69
conv_id_15159,user_id_989372,18-07-2021,Sunday,NL,38.1
conv_id_6602,user_id_160830,18-07-2021,Sunday,NL,94.96
conv_id_2229,user_id_927528,18-07-2021,Sunday,DE,9.24
conv_id_10009,user_id_80360,18-07-2021,Sunday,DE,143.2
conv_id_11866,user_id_986569,18-07-2021,Sunday,DE,89.29
conv_id_5015,user_id_748650,18-07-2021,Sunday,DE,47.06
conv_id_6302,user_id_182913,18-07-2021,Sunday,DE,47.74
conv_id_3980,user_id_1082682,18-07-2021,Sunday,FR,28.55
conv_id_4643,user_id_595536,18-07-2021,Sunday,DE,62.52
conv_id_3596,user_id_910771,18-07-2021,Sunday,NL,32.64
conv_id_5843,user_id_1091942,18-07-2021,Sunday,AT,17.07
conv_id_12070,user_id_387477,18-07-2021,Sunday,AT,25.71
conv_id_1387,user_id_394262,18-07-2021,Sunday,DE,49.08
conv_id_16273,user_id_66402,18-07-2021,Sunday,DE,97.48
conv_id_14297,user_id_1049389,18-07-2021,Sunday,AT,56.47
conv_id_13931,user_id_473216,18-07-2021,Sunday,DE,72.6
conv_id_14170,user_id_195531,18-07-2021,Sunday,NL,79.75
conv_id_4581,user_id_866007,18-07-2021,Sunday,NL,54.09
conv_id_4157,user_id_751505,18-07-2021,Sunday,DE,32.9
conv_id_9769,user_id_910404,18-07-2021,Sunday,DE,55.79
conv_id_15130,user_id_334818,18-07-2021,Sunday,DE,153.28
conv_id_15059,user_id_924778,18-07-2021,Sunday,NL,30.99
conv_id_8633,user_id_389169,18-07-2021,Sunday,DE,0
conv_id_10120,user_id_362033,18-07-2021,Sunday,FR,12.46
conv_id_13572,user_id_710251,18-07-2021,Sunday,DE,11.64
conv_id_15306,user_id_30113,18-07-2021,Sunday,AT,93.45
conv_id_12131,user_id_583508,18-07-2021,Sunday,DE,39
conv_id_10949,user_id_1067299,18-07-2021,Sunday,DE,43.7
conv_id_13416,user_id_321072,18-07-2021,Sunday,NL,30.99
conv_id_3597,user_id_297133,18-07-2021,Sunday,DE,29.03
conv_id_10404,user_id_20776,18-07-2021,Sunday,BE,24.38
conv_id_9058,user_id_266157,18-07-2021,Sunday,DE,54.46
conv_id_991,user_id_868589,18-07-2021,Sunday,DE,78.65
conv_id_13112,user_id_1076938,18-07-2021,Sunday,DE,111.61
conv_id_9322,user_id_1141609,18-07-2021,Sunday,DE,72.61
conv_id_10717,user_id_174756,18-07-2021,Sunday,DE,52.44
conv_id_13214,user_id_349930,18-07-2021,Sunday,DE,36.31
